diverged,eligible,final_fraction_abs_diff,future_final_xy_chamfer,normalized_prefix_mae,split,success_diff,visible_seed,window_t
True,True,0.0,0.005205515772104263,0.001778631037381903,train,False,400030,1
True,True,0.0,0.005205515772104263,0.002836411794147852,train,False,400030,2
True,True,0.0,0.005205515772104263,0.0039158238383184656,train,False,400030,3
True,True,0.0,0.005205515772104263,0.0030189921755117413,train,False,400030,4
True,True,0.7916666865348816,0.08616125583648682,0.0,train,True,400031,0
True,True,0.7916666865348816,0.08616125583648682,0.0022378848793827453,train,True,400031,1
True,True,0.7916666865348816,0.08616125583648682,0.03201897439197728,train,True,400031,2
False,False,0.7916666865348816,0.08616125583648682,0.05406091568311375,train,True,400031,3
True,True,1.0,0.003780228551477194,0.0,train,False,400032,0
True,True,1.0,0.003780228551477194,0.00015049920503752552,train,False,400032,1
True,True,1.0,0.003780228551477194,0.0008434495612053269,train,False,400032,2
True,True,0.4583333134651184,0.021055787801742554,0.0,train,True,400033,0
True,True,0.4583333134651184,0.02065151557326317,0.00612289025046549,train,True,400033,1
True,True,0.4583333134651184,0.020778920501470566,0.015537187106955829,train,True,400033,2
True,True,0.4583333134651184,0.020778920501470566,0.020725937944347895,train,True,400033,3
True,True,0.4583333134651184,0.020778920501470566,0.021746859158244532,train,True,400033,4
True,True,0.4583333134651184,0.020778920501470566,0.017867924347848407,train,True,400033,5
True,True,0.2083333134651184,0.04281235858798027,0.0,train,True,400034,0
True,True,0.2083333134651184,0.04281235858798027,0.0007911825392492476,train,True,400034,1
True,True,0.2083333134651184,0.04281235858798027,0.04266671821951103,train,True,400034,2
False,False,0.2083333134651184,0.04281235858798027,0.05940861880699214,train,True,400034,3
True,True,1.0,0.004220427945256233,0.0,train,False,400035,0
True,True,1.0,0.0038252512458711863,0.0006201494877718622,train,False,400035,1
True,True,1.0,0.0038252512458711863,0.0013652383314283617,train,False,400035,2
True,True,1.0,0.0038252512458711863,0.0027537252436188185,train,False,400035,3
True,True,1.0,0.0038252512458711863,0.0032752366820911092,train,False,400035,4
True,True,1.0,0.009923167526721954,0.0,train,False,400036,0
True,True,1.0,0.009923167526721954,0.001865137269906018,train,False,400036,1
True,True,0.04166668653488159,0.003925833385437727,0.0,train,True,400037,0
True,True,0.04166668653488159,0.004138267133384943,0.0006853535984741109,train,True,400037,1
True,True,0.04166668653488159,0.004008087329566479,0.001423068953955445,train,True,400037,2
True,True,0.04166668653488159,0.004008087329566479,0.002407571164150299,train,True,400037,3
True,True,0.04166668653488159,0.004008087329566479,0.0026614489635204248,train,True,400037,4
True,True,0.04166668653488159,0.004008087329566479,0.004539363728960565,train,True,400037,5
True,True,0.125,0.006710860878229141,0.0,train,True,400038,0
True,True,0.125,0.010804196819663048,0.0003974690856376652,train,True,400038,1
True,True,0.125,0.010804196819663048,0.0010839224918472183,train,True,400038,2
True,True,0.125,0.010804196819663048,0.0025429377042682495,train,True,400038,3
True,True,0.125,0.010804196819663048,0.0038664263236378718,train,True,400038,4
True,True,0.9166666865348816,0.11937539279460907,0.0,train,True,400039,0
True,True,0.9166666865348816,0.11439716815948486,0.0013380601963356297,train,True,400039,1
True,True,0.9166666865348816,0.12723585963249207,0.041913491028616356,train,True,400039,2
False,False,0.9166666865348816,0.12723585963249207,0.07400471269765886,train,True,400039,3
False,False,0.9166666865348816,0.12723585963249207,0.10342671062103981,train,True,400039,4
False,False,0.9166666865348816,0.12723585963249207,0.09159863556504222,train,True,400039,5
True,True,0.7083333730697632,0.05320538207888603,0.0,train,True,400040,0
True,True,0.7083333730697632,0.05501176044344902,0.001216444484250137,train,True,400040,1
True,True,0.7083333730697632,0.05501176044344902,0.022058428361837457,train,True,400040,2
True,True,0.7083333730697632,0.05501176044344902,0.031925908854411926,train,True,400040,3
True,True,0.7083333730697632,0.05501176044344902,0.04537205446778351,train,True,400040,4
True,True,0.0,0.0052098119631409645,0.0,train,False,400041,0
True,True,0.0,0.0052098119631409645,0.000689452949421066,train,False,400041,1
True,True,0.0,0.0052098119631409645,0.002487578712337877,train,False,400041,2
True,True,0.0,0.0052098119631409645,0.003628905538380391,train,False,400041,3
True,True,0.9166666865348816,0.11413691192865372,0.0,train,True,400042,0
True,True,0.9166666865348816,0.11454607546329498,0.0014694397486949287,train,True,400042,1
True,True,0.9166666865348816,0.1188901960849762,0.039969039761506425,train,True,400042,2
False,False,0.9166666865348816,0.1188901960849762,0.07323853152370546,train,True,400042,3
False,False,0.9166666865348816,0.1188901960849762,0.10397679077565519,train,True,400042,4
False,False,0.9166666865348816,0.1188901960849762,0.10093976716867602,train,True,400042,5
True,True,0.5,0.015008173882961273,0.0,train,True,400043,0
True,True,0.5,0.015008173882961273,0.0018364132080048619,train,True,400043,1
True,True,0.04166668653488159,0.004335395991802216,0.0,train,True,400044,0
