idm_policy,future_source,future_source_uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_mean_abs,input_nn_l2,future_std_mean,future_norm,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,chosen_sample_idx,retrieval_index,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,pose0_step_delta,pose1_step_delta,scope
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311000,0,12,0.0,0.0,0.0,0,0.0,nan,nan,0.04821857437491417,0.040084876120090485,0.4576626121997833,0.04618409648537636,0.01935434341430664,hidden_high_friction,0,-1,-1,0.2150852382183075,0.0,0.5648611187934875,0.004385966807603836,0.5168205499649048,0.0030906908214092255,0.048058029264211655,0.01964566484093666,0.03774614259600639,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311000,0,13,0.0,0.0,0.0,0,0.0,nan,nan,0.04640081897377968,0.04041361063718796,0.4571026861667633,0.04411528259515762,0.018586240708827972,hidden_high_friction,0,-1,-1,0.25085386633872986,0.0,0.5645437836647034,6.968900561332703e-05,0.5063102841377258,-0.012807533144950867,0.05964028090238571,0.004327927250415087,0.019058311358094215,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311000,0,14,0.0,0.0,0.0,0,0.0,nan,nan,0.04790972173213959,0.04029174894094467,0.4577828645706177,0.04452471807599068,0.019016383215785027,hidden_high_friction,0,-1,-1,0.2673008143901825,0.0,0.5593522787094116,0.0043122246861457825,0.5072613954544067,-0.006069818511605263,0.05311541259288788,0.006704538129270077,0.0068045142106711864,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311000,0,15,0.0,0.0,0.0,0,0.0,nan,nan,0.04716717079281807,0.04009968787431717,0.4553287923336029,0.04159482568502426,0.018732862547039986,hidden_high_friction,0,-1,-1,0.21333754062652588,0.0,0.5694730877876282,0.010816192254424095,0.5167237520217896,0.016758497804403305,0.053082987666130066,0.012030476704239845,0.02471170201897621,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,0,0.0,0.0,0.0,0,0.0,nan,nan,0.013898047618567944,0.03852817043662071,0.45863059163093567,0.05088873952627182,0.022617343813180923,hidden_high_friction,0,-1,-1,0.5708821415901184,0.0,0.4191611111164093,-0.36054691672325134,0.5269789695739746,0.04420541226863861,0.41886648535728455,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,1,0.0,0.0,0.0,0,0.0,nan,nan,0.10851264744997025,0.03801657259464264,0.4594021737575531,0.05146554112434387,0.02678157016634941,hidden_breakaway_pin,1,-1,-1,0.6561163067817688,0.0,0.43884092569351196,-0.29021546244621277,0.5181419253349304,-0.029576607048511505,0.2724357843399048,0.0730329304933548,0.0743093490600586,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,2,0.0,0.0,0.0,0,0.0,nan,nan,0.10346103459596634,0.03895192965865135,0.45985856652259827,0.050357650965452194,0.026393435895442963,hidden_breakaway_pin,1,-1,-1,0.48004376888275146,0.0,0.4726504981517792,-0.24022571742534637,0.5043847560882568,-0.061740752309560776,0.18128414452075958,0.06034949794411659,0.03498273715376854,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,3,0.0,0.0,0.0,0,0.0,nan,nan,0.10284282267093658,0.038621388375759125,0.45640307664871216,0.04844183847308159,0.021923525258898735,hidden_high_friction,0,-1,-1,0.615543782711029,0.0,0.5120957493782043,-0.16636833548545837,0.5366978645324707,-0.043813176453113556,0.12500011920928955,0.08373076468706131,0.036953143775463104,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,4,0.0,0.0,0.0,0,0.0,nan,nan,0.0982256755232811,0.039287153631448746,0.4579044580459595,0.04581987485289574,0.020810380578041077,hidden_high_friction,0,-1,-1,0.6145820617675781,0.0,0.48574668169021606,-0.19098888337612152,0.5210146903991699,-0.03894685208797455,0.15607886016368866,0.03606168180704117,0.016420811414718628,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,5,0.0,0.0,0.0,0,0.0,nan,nan,0.09891580790281296,0.039843346923589706,0.45909973978996277,0.04675878956913948,0.020719433203339577,hidden_high_friction,0,-1,-1,0.5826906561851501,0.0,0.4752773642539978,-0.2198605239391327,0.5326576232910156,-0.025397423654794693,0.2027520388364792,0.030711207538843155,0.01786462776362896,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,6,0.0,0.0,0.0,0,0.0,nan,nan,0.09767502546310425,0.03953017666935921,0.4541861414909363,0.04388166591525078,0.01952502317726612,hidden_high_friction,0,-1,-1,0.6121429204940796,0.0,0.47430890798568726,-0.22378318011760712,0.557633101940155,-0.006277918815612793,0.23291942477226257,0.004040437750518322,0.03145361691713333,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,7,0.0,0.0,0.0,0,0.0,nan,nan,0.09866927564144135,0.039825018495321274,0.4611487090587616,0.04710933193564415,0.020646484568715096,hidden_high_friction,0,-1,-1,0.6231622099876404,0.0,0.476676344871521,-0.22433970868587494,0.5164622068405151,-0.07436198741197586,0.1551651656627655,0.0024319705553352833,0.07956433296203613,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,8,0.0,0.0,0.0,0,0.0,nan,nan,0.09902352094650269,0.0395701564848423,0.45791342854499817,0.04736921563744545,0.02509154938161373,hidden_breakaway_pin,1,-1,-1,0.5563179850578308,0.0,0.48089390993118286,-0.2088620662689209,0.5274688005447388,-0.04046177491545677,0.17472228407859802,0.016041984781622887,0.035642240196466446,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,9,0.0,0.0,0.0,0,0.0,nan,nan,0.09845578670501709,0.039121113717556,0.45193371176719666,0.04447849094867706,0.020563291385769844,hidden_high_friction,0,-1,-1,0.5307369828224182,0.0,0.47783762216567993,-0.20791035890579224,0.5524399876594543,-0.020756796002388,0.20147448778152466,0.003201037645339966,0.03180953115224838,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,10,0.0,0.0,0.0,0,0.0,nan,nan,0.09852837026119232,0.03979852795600891,0.45782697200775146,0.04483828693628311,0.019699491560459137,hidden_high_friction,0,-1,-1,0.544409453868866,0.0,0.47505319118499756,-0.21504077315330505,0.5314695835113525,-0.04596944898366928,0.17823557555675507,0.007654793560504913,0.032793838530778885,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,11,0.0,0.0,0.0,0,0.0,nan,nan,0.09881778806447983,0.039663154631853104,0.4568888545036316,0.04731786996126175,0.019747508689761162,hidden_high_friction,0,-1,-1,0.5387301445007324,0.0,0.4693894386291504,-0.21483616530895233,0.5387264490127563,-0.024398336187005043,0.20266766846179962,0.005667447112500668,0.02275906503200531,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,12,0.0,0.0,0.0,0,0.0,nan,nan,0.09879586100578308,0.03963925689458847,0.4579813480377197,0.04650665819644928,0.024188093841075897,hidden_breakaway_pin,1,-1,-1,0.4867326319217682,0.0,0.464554101228714,-0.224232017993927,0.5355789065361023,-0.04208047315478325,0.19550883769989014,0.010567049495875835,0.017960093915462494,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,13,0.0,0.0,0.0,0,0.0,nan,nan,0.0990959033370018,0.039453234523534775,0.4591093957424164,0.04844206944108009,0.02113308012485504,hidden_high_friction,0,-1,-1,0.5108592510223389,0.0,0.46738263964653015,-0.2125573754310608,0.5339778065681458,-0.0396902821958065,0.18525104224681854,0.012012406252324581,0.00287689664401114,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,14,0.0,0.0,0.0,0,0.0,nan,nan,0.098741814494133,0.03947185352444649,0.45715615153312683,0.046091776341199875,0.02068949304521084,hidden_high_friction,0,-1,-1,0.5013477802276611,0.0,0.472615510225296,-0.2146286815404892,0.5483033061027527,-0.034942857921123505,0.19497600197792053,0.005627898499369621,0.015091652981936932,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311001,1,15,0.0,0.0,0.0,0,0.0,nan,nan,0.09881360083818436,0.03992145508527756,0.4596617817878723,0.0468839667737484,0.024356825277209282,hidden_breakaway_pin,1,-1,-1,0.5700706243515015,0.0,0.47375255823135376,-0.21844016015529633,0.5302491784095764,-0.046505339443683624,0.18097913265228271,0.003977467305958271,0.02143927477300167,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,0,0.0,0.20833333333333334,0.20833333333333334,0,0.20833333333333334,nan,nan,0.01645553857088089,0.0394616462290287,0.45737165212631226,0.045116573572158813,0.023530928418040276,hidden_breakaway_pin,1,-1,-1,0.5752131938934326,0.0,0.48477160930633545,-0.3945431113243103,0.5295369625091553,0.013863630592823029,0.4108527600765228,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,1,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.11584890633821487,0.027822017669677734,0.46093684434890747,0.07399299740791321,0.03652595728635788,free,0,-1,-1,0.5395300984382629,0.0,0.4857090413570404,-0.24582767486572266,0.5512819290161133,0.04418802261352539,0.2973363697528839,0.14871838688850403,0.037315040826797485,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,2,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.0942419245839119,0.03126172721385956,0.4644293785095215,0.06590553373098373,0.03171039745211601,hidden_high_friction,0,-1,-1,0.3456748425960541,0.0,0.4955642819404602,-0.15948954224586487,0.5392721891403198,-0.1292976438999176,0.05312185734510422,0.0868987888097763,0.17390085756778717,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,3,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.050072792917490005,0.030850745737552643,0.45809149742126465,0.059634868055582047,0.029663531109690666,hidden_high_friction,0,-1,-1,0.3389110565185547,0.0,0.5213064551353455,-0.0437590554356575,0.5295380353927612,0.006362438201904297,0.05079294368624687,0.118558868765831,0.1360088735818863,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,4,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.0531948059797287,0.04018785059452057,0.4590900242328644,0.04595208913087845,0.019743844866752625,hidden_high_friction,0,-1,-1,0.17353898286819458,0.0,0.5339381694793701,-0.03997227922081947,0.528962254524231,-0.03451795130968094,0.007383049465715885,0.013187110424041748,0.04088444262742996,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,5,0.20833333333333334,0.25,0.04166666666666666,0,0.04166666666666666,nan,nan,0.042798612266778946,0.04012114554643631,0.45616936683654785,0.04381507262587547,0.019125107675790787,hidden_high_friction,0,-1,-1,0.20132982730865479,0.0,0.5327531695365906,-0.06261996179819107,0.5509410500526428,0.006916087120771408,0.07187531143426895,0.022678662091493607,0.046902526170015335,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,6,0.25,0.25,0.0,0,0.0,nan,nan,0.03607833385467529,0.04060401767492294,0.4590512216091156,0.04392416402697563,0.019629597663879395,hidden_high_friction,0,-1,-1,0.09828279912471771,0.0,0.5149307250976562,-0.08027046918869019,0.5133082270622253,-0.0341712087392807,0.0461278073489666,0.02508345991373062,0.0557170994579792,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,7,0.25,0.25,0.0,0,0.0,nan,nan,0.03683486580848694,0.040463514626026154,0.4579381048679352,0.04473964124917984,0.019498532637953758,hidden_high_friction,0,-1,-1,0.13209204375743866,0.0,0.5278089642524719,-0.0634835734963417,0.5336140394210815,-0.027372237294912338,0.03657495602965355,0.02115771546959877,0.021413827314972878,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,8,0.25,0.25,0.0,0,0.0,nan,nan,0.03642737492918968,0.04012134671211243,0.45555588603019714,0.04374157264828682,0.018963931128382683,hidden_high_friction,0,-1,-1,0.16284127533435822,0.0,0.5306954383850098,-0.06351110339164734,0.5466181635856628,-0.02914387360215187,0.037876635789871216,0.002886605216190219,0.013124249875545502,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,9,0.25,0.25,0.0,0,0.0,nan,nan,0.038084786385297775,0.04017610847949982,0.4595993459224701,0.04487214609980583,0.018917253240942955,hidden_high_friction,0,-1,-1,0.1329171508550644,0.0,0.530062198638916,-0.07146314531564713,0.5329018831253052,-0.04811517894268036,0.02352002076804638,0.007977215573191643,0.02341039851307869,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,10,0.25,0.25,0.0,0,0.0,nan,nan,0.03779339790344238,0.04014439135789871,0.4580264985561371,0.04632958397269249,0.019315080717206,hidden_high_friction,0,-1,-1,0.13277871906757355,0.0,0.5301957726478577,-0.06249359995126724,0.5357465744018555,-0.016852226108312607,0.045977674424648285,0.008970540016889572,0.03139210864901543,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,11,0.25,0.25,0.0,0,0.0,nan,nan,0.03732234239578247,0.04037287458777428,0.45803287625312805,0.044458139687776566,0.01868794858455658,hidden_high_friction,0,-1,-1,0.1236383467912674,0.0,0.5263118147850037,-0.06732136756181717,0.5307965278625488,-0.03320787847042084,0.03440701588988304,0.006196165923029184,0.017088308930397034,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,12,0.25,0.25,0.0,0,0.0,nan,nan,0.03797474876046181,0.04028177633881569,0.45855221152305603,0.04614749550819397,0.01982913911342621,hidden_high_friction,0,-1,-1,0.11350178718566895,0.0,0.5229055881500244,-0.06277115643024445,0.5233516097068787,-0.035670600831508636,0.027104225009679794,0.0056839073076844215,0.00784167181700468,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,13,0.25,0.25,0.0,0,0.0,nan,nan,0.03734586760401726,0.040099598467350006,0.45667731761932373,0.042497992515563965,0.01917227730154991,hidden_high_friction,0,-1,-1,0.12191824615001678,0.0,0.5276668071746826,-0.06392718106508255,0.5311643481254578,-0.0162351131439209,0.04782014340162277,0.004899551160633564,0.020947005599737167,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,14,0.25,0.25,0.0,0,0.0,nan,nan,0.037861719727516174,0.040375787764787674,0.45996174216270447,0.045266129076480865,0.02365541085600853,hidden_breakaway_pin,1,-1,-1,0.14120611548423767,0.0,0.5252745747566223,-0.07870525866746902,0.5258380770683289,-0.04945440590381622,0.02925628051161766,0.014970449730753899,0.033643580973148346,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_breakaway_pin,311002,2,15,0.25,0.25,0.0,0,0.0,nan,nan,0.03700212016701698,0.04032342508435249,0.4579354226589203,0.04300463944673538,0.01829477585852146,hidden_high_friction,0,-1,-1,0.13332974910736084,0.0,0.5231267809867859,-0.06320952624082565,0.5255403518676758,-0.02364356629550457,0.03963950276374817,0.015643872320652008,0.025812556967139244,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,0,0.4166666666666667,0.3333333333333333,-0.08333333333333337,0,-0.08333333333333337,nan,nan,0.016281310468912125,0.03534392639994621,0.46682479977607727,0.058889877051115036,0.027091145515441895,hidden_high_friction,1,-1,-1,0.4102475345134735,0.0,0.46450525522232056,0.14839322865009308,0.4773903489112854,-0.08532865345478058,0.23407678306102753,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,1,0.3333333333333333,0.3333333333333333,0.0,0,0.0,nan,nan,0.06558632105588913,0.03462345153093338,0.46465763449668884,0.061709847301244736,0.0313049852848053,hidden_high_friction,1,-1,-1,0.3305073380470276,0.0,0.4573558568954468,0.17601729929447174,0.5036134123802185,-0.07547325640916824,0.25570932030677795,0.028534244745969772,0.028013888746500015,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,nan,nan,0.06385262310504913,0.03629949316382408,0.46087583899497986,0.05504033342003822,0.027328884229063988,hidden_breakaway_pin,0,-1,-1,0.3417721688747406,0.0,0.4465908408164978,0.1737692505121231,0.5143935084342957,-0.07532180845737457,0.25815412402153015,0.01099724043160677,0.01078115962445736,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,3,0.6666666666666666,0.6666666666666666,0.0,0,0.0,nan,nan,0.0652017593383789,0.03723544254899025,0.45749151706695557,0.05336929112672806,0.027347344905138016,hidden_breakaway_pin,0,-1,-1,0.3634176552295685,0.0,0.4901132583618164,0.04333870857954025,0.5319790244102478,-0.04891260340809822,0.10130670666694641,0.13750028610229492,0.03172848001122475,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,4,0.6666666666666666,0.5833333333333334,-0.08333333333333326,0,-0.08333333333333326,nan,nan,0.06615845113992691,0.03561319410800934,0.4601246118545532,0.05643996596336365,0.02578154020011425,hidden_high_friction,1,-1,-1,0.25503790378570557,0.0,0.5255143046379089,0.030284421518445015,0.5261938571929932,0.029569867998361588,0.0009860924910753965,0.037731267511844635,0.0786954015493393,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,ddpm_mean,0,hidden_high_friction,311000,0,5,0.5833333333333334,0.5833333333333334,0.0,0,0.0,nan,nan,0.051457278430461884,0.03706709295511246,0.4583989083766937,0.05165895074605942,0.023613056167960167,hidden_high_friction,1,-1,-1,0.19411975145339966,0.0,0.5364159345626831,0.02496846579015255,0.5277408957481384,-0.0039297956973314285,0.03017226792871952,0.012128681875765324,0.033535368740558624,phase3_11_future_source_swap_no_phase4_no_cps
